Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle
16-07-2014,Wednesday,12:23:00 PM,"sale jerome av 2810 Morris Ave Jerome, BX",American
16-07-2014,Wednesday,12:23:00 PM,Suite 201 5030 Broadway New York,Skyline
16-07-2014,Wednesday,12:24:00 PM," 10 wood rd VALHALLA, NY.",Skyline
16-07-2014,Wednesday,12:24:00 PM," 1038 Rev James A Polite Ave Foxhurst, BX",Prestige
16-07-2014,Wednesday,12:24:00 PM,"5 2G FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class
16-07-2014,Wednesday,12:24:00 PM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel
16-07-2014,Wednesday,12:24:00 PM,"arriba 20 W Mosholu Pkwy S Jerome, BX",Skyline
16-07-2014,Wednesday,12:24:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Prestige
16-07-2014,Wednesday,12:24:00 PM,por academy st 4841 Broadway NYC,Skyline
16-07-2014,Wednesday,12:24:00 PM,regular 687 W 204 St NYC,Diplo
16-07-2014,Wednesday,12:24:00 PM,"salida por 166 st 1085 Washington Ave Morrisania, BX",Diplo
16-07-2014,Wednesday,12:24:00 PM,tow car 30 Ellwood St NYC,Skyline
16-07-2014,Wednesday,12:25:00 PM, 1 Adrian Ave NYC,Carmel
16-07-2014,Wednesday,12:25:00 PM," 100 Donizetti Pl Co-Op City, BX",Diplo
16-07-2014,Wednesday,12:25:00 PM," 100 Elgar Pl Co-Op City, BX",Prestige
16-07-2014,Wednesday,12:25:00 PM,550 W 54 St Nyc,Carmel
16-07-2014,Wednesday,12:25:00 PM,"principal del hospital  234 E 149th St Cortlandt, BX",Diplo
16-07-2014,Wednesday,12:25:00 PM,rm 619 3959 Broadway New York,First Class
16-07-2014,Wednesday,12:25:00 PM,"target arriba parkeo 40 W 225th St Kingsbridge, BX",First Class
16-07-2014,Wednesday,12:26:00 PM,"  E 149th St South Bronx, BX",First Class
16-07-2014,Wednesday,12:26:00 PM," 1 Fordham plz City Island, BX",Diplo
16-07-2014,Wednesday,12:26:00 PM," 10 woods rd  VALHALLA, NY.",Skyline
16-07-2014,Wednesday,12:26:00 PM," 100 Alcott Pl Co-Op City, BX",American
16-07-2014,Wednesday,12:26:00 PM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",Skyline
16-07-2014,Wednesday,12:26:00 PM,"BANCOPOPULAR 301 E Fordham Rd Fordham, BX",Prestige
16-07-2014,Wednesday,12:26:00 PM,"DELIVERY 5 Buchanan Pl Morris Heights, BX",First Class
16-07-2014,Wednesday,12:26:00 PM,"driveway 1145 University Ave High Bridge, BX",Diplo
16-07-2014,Wednesday,12:26:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX",Skyline
16-07-2014,Wednesday,12:26:00 PM,"RITE AID 905 Morris Park Ave Parkchester, BX",Diplo
16-07-2014,Wednesday,12:26:00 PM,"school ne   Marion Ave Fordham, BX",Diplo
16-07-2014,Wednesday,12:26:00 PM,super market nw Broadway NYC,Prestige
16-07-2014,Wednesday,12:26:00 PM,target frente 40 W 225 St NYC,First Class
16-07-2014,Wednesday,12:27:00 PM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Prestige
16-07-2014,Wednesday,12:27:00 PM,"la makina de lavar ne Webster Ave Morrisania, BX",First Class
16-07-2014,Wednesday,12:27:00 PM,salida 217st 77 Park Ter E NYC,Diplo
16-07-2014,Wednesday,12:27:00 PM,stop & shop supermarket 5716 Broadway Bronx,First Class
17-07-2014,Thursday,12:27:00 PM,  505 E 70 St NYC,Skyline
17-07-2014,Thursday,12:27:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,Prestige
17-07-2014,Thursday,12:27:00 PM,"7 F H A  2400 Sedgwick Ave Jerome, BX",Prestige
17-07-2014,Thursday,12:27:00 PM,salida 1 ave 415 E 102 St NYC,Diplo
17-07-2014,Thursday,12:27:00 PM,Suite 2 N 1000 10th Ave New York,Skyline
17-07-2014,Thursday,12:27:00 PM,target  nw W 225 St Bronx,Skyline
17-07-2014,Thursday,12:27:00 PM,town car 125 Seaman Ave NYC,Skyline
17-07-2014,Thursday,12:28:00 PM," 1001 Esplanade Ave Morris Park, BX",First Class
17-07-2014,Thursday,12:28:00 PM,DUANE READE 320 W 145 St NYC,Prestige
17-07-2014,Thursday,12:28:00 PM,precinto nw Amsterdam Ave NYC,Skyline
17-07-2014,Thursday,12:28:00 PM,rite aid 678 Academy St NYC,Skyline
17-07-2014,Thursday,12:28:00 PM,"td bank ne Tibbett Ave Kingsbridge, BX",Diplo
17-07-2014,Thursday,12:28:00 PM,Village Care Assisted Living 510 W 46 St New York,First Class
17-07-2014,Thursday,12:29:00 PM," 1 RADISSON PLAZA NEW ROCHELLE, NY.",Skyline
17-07-2014,Thursday,12:29:00 PM," 1001 Esplanade   Morris Park, BX",First Class
17-07-2014,Thursday,12:29:00 PM,EL BANCO nw W 103 St NYC,Prestige
17-07-2014,Thursday,12:29:00 PM,"family court 900 Sheridan Ave Cortlandt, BX",First Class
17-07-2014,Thursday,12:29:00 PM,"leroy 159 E Gun Hill Rd Williamsbridge, BX",Skyline
17-07-2014,Thursday,12:29:00 PM,"red lobster  Cross County Mall YONKERS, NY.",Skyline
17-07-2014,Thursday,12:29:00 PM,SUPERM.. NE Broadway NYC,First Class
17-07-2014,Thursday,12:29:00 PM,suv 74 Post Ave NYC,First Class
17-07-2014,Thursday,12:30:00 PM,"  600 E 137th St Mott Haven, BX",First Class
17-07-2014,Thursday,12:30:00 PM,"  600 E 137th St Mott Haven, BX",Diplo
17-07-2014,Thursday,12:30:00 PM,"  600 E 137th St Mott Haven, BX",Skyline
17-07-2014,Thursday,12:30:00 PM,"  600 E 137th St Mott Haven, BX",First Class
17-07-2014,Thursday,12:30:00 PM,"  600 E 137th St Mott Haven, BX",Skyline
17-07-2014,Thursday,12:30:00 PM,  622 W 168 St NYC,Diplo
17-07-2014,Thursday,12:30:00 PM," 1000 Allerton Ave Baychester, BX",Skyline
17-07-2014,Thursday,12:30:00 PM,"55 Spring Street Tarrytown ,NY.",First Class
17-07-2014,Thursday,12:30:00 PM,55 W 11 St NYC,Carmel
17-07-2014,Thursday,12:30:00 PM,"55 W Hartsdale Hartsdale ,NY.",Skyline
17-07-2014,Thursday,12:30:00 PM,550 Grand St NYC,Diplo
17-07-2014,Thursday,12:30:00 PM,550 Park Avenue New York,First Class
17-07-2014,Thursday,12:30:00 PM,550 W 125 St Nyc,Skyline
17-07-2014,Thursday,12:30:00 PM,550 W 125 St Nyc,First Class
17-07-2014,Thursday,12:30:00 PM,550 W 45 St Nyc,Skyline
17-07-2014,Thursday,12:30:00 PM,550 W 54 St Nyc,Carmel
17-07-2014,Thursday,12:30:00 PM,550 West 45th Street New York,Skyline
17-07-2014,Thursday,12:30:00 PM,550 West 45th Street New York,Skyline
17-07-2014,Thursday,12:30:00 PM,551 5 Ave NYC,Skyline
17-07-2014,Thursday,12:30:00 PM,551 5th Avenue New York,American
17-07-2014,Thursday,12:30:00 PM,552 Riverside Dr NYC,Skyline
17-07-2014,Thursday,12:30:00 PM,555 W 23 St Nyc,First Class
17-07-2014,Thursday,12:30:00 PM,"6 14h fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
17-07-2014,Thursday,12:30:00 PM,"at the corner .... nw Van Cortlandt Ave W Kingsbridge, BX",Skyline
17-07-2014,Thursday,12:30:00 PM,"elsa chicharones 3  E 183rd St Morris Heights, BX",Diplo
17-07-2014,Thursday,12:30:00 PM,"METRO PCS 2 W Fordham Rd Jerome, BX",Diplo
17-07-2014,Thursday,12:30:00 PM,salon andrea 600 W 204 St NYC,Diplo
17-07-2014,Thursday,12:30:00 PM,Villa Hermosa 9-11 E 107 St NYC,Diplo
17-07-2014,Thursday,12:30:00 PM,Village Care Assisted Living 510 W 46 St New York,Skyline
17-07-2014,Thursday,12:31:00 PM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline
17-07-2014,Thursday,12:31:00 PM,"delivery 5 Buchanan Pl Morris Heights, BX",Skyline
17-07-2014,Thursday,12:31:00 PM,"MUJERES 2895 Grand Concourse Fordham, BX",Diplo
17-07-2014,Thursday,12:31:00 PM,"sale por quinby 2045 Story Ave Clason Point, BX",Skyline
17-07-2014,Thursday,12:32:00 PM," 1010 Underhill Ave Soundview, BX",Diplo
17-07-2014,Thursday,12:32:00 PM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",First Class
17-07-2014,Thursday,12:32:00 PM,"DELIVERY 5 Buchanan Pl Morris Heights, BX",Diplo
17-07-2014,Thursday,12:32:00 PM,"delivery 5 Buchanan Pl Morris Heights, BX",First Class
17-07-2014,Thursday,12:32:00 PM,por ATRAS 150 W 225 St NYC,First Class
17-07-2014,Thursday,12:32:00 PM,por el parqueo 150 W 225 St NYC,First Class
17-07-2014,Thursday,12:32:00 PM,ps 176 ne Broadway NYC,Skyline
17-07-2014,Thursday,12:32:00 PM,salida 215st 57   Park Ter E NYC,First Class
17-07-2014,Thursday,12:32:00 PM,stop & shop supermarket 5716 Broadway Bronx,Diplo
17-07-2014,Thursday,12:32:00 PM,target arriba 40 W 225 St NYC,First Class
17-07-2014,Thursday,12:32:00 PM,torage nw 10 Ave NYC,Diplo
17-07-2014,Thursday,12:32:00 PM,"train atation  ne E 180th St Westfarms, BX",Skyline
17-07-2014,Thursday,12:33:00 PM," 1   E 233rd St Wakefield, BX",First Class
17-07-2014,Thursday,12:33:00 PM," 100 E 170th St High Bridge, BX",Prestige
17-07-2014,Thursday,12:33:00 PM," 1000 Pelham Pkwy S Morris Park, BX",First Class
17-07-2014,Thursday,12:33:00 PM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline
17-07-2014,Thursday,12:33:00 PM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
17-07-2014,Thursday,12:33:00 PM,"con cable 1976 Arthur Ave Tremont, BX",Skyline
17-07-2014,Thursday,12:33:00 PM,"delivery 5 Buchanan Pl Morris Heights, BX",First Class
17-07-2014,Thursday,12:33:00 PM,"delivery 5 Buchanan Pl Morris Heights, BX",Carmel
17-07-2014,Thursday,12:33:00 PM,"exit on 169 1291 Sheridan Ave Morrisania, BX",Carmel
17-07-2014,Thursday,12:33:00 PM,Jacoby Hospital #1 1410 Pelham Pkwy S Bronx,First Class
17-07-2014,Thursday,12:33:00 PM,"pizzeria nw Grand Concourse Fordham, BX",First Class
17-07-2014,Thursday,12:33:00 PM,"prueba 268 W Fordham Rd Jerome, BX",Skyline
17-07-2014,Thursday,12:33:00 PM,"supermarket ne Jerome Ave High Bridge, BX",First Class
17-07-2014,Thursday,12:34:00 PM," 1000 Duncan St Baychester, BX",American
17-07-2014,Thursday,12:34:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Diplo
17-07-2014,Thursday,12:34:00 PM,"7 FORDHAM HILL Credit Card 2400 Sedgwick Ave Jerome, BX",Skyline
17-07-2014,Thursday,12:34:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
17-07-2014,Thursday,12:34:00 PM,"niÒos 3314 Bainbridge Ave Williamsbridge, BX",Diplo
17-07-2014,Thursday,12:34:00 PM,"POST OFFICE SW Broadway Kingsbridge, BX",Prestige
17-07-2014,Thursday,12:34:00 PM,slim jim  4580 Broadway NYC,Prestige
17-07-2014,Thursday,12:34:00 PM,supermercado nw 9 Ave NYC,First Class
17-07-2014,Thursday,12:34:00 PM,VOGA LOUNGE sw Audubon Ave NYC,First Class
17-07-2014,Thursday,12:35:00 PM," 100 Donizetti Pl Co-Op City, BX",Carmel
17-07-2014,Thursday,12:35:00 PM,"alfrente del parque  nw Father Zeiser Pl Jerome, BX",First Class
17-07-2014,Thursday,12:35:00 PM,"Back Gate 2400 Sedgwick Ave Jerome, BX",Skyline
17-07-2014,Thursday,12:35:00 PM,JACOBY HOSPITAL (er) 1400 Pelham Pkwy S Bronx,Skyline
17-07-2014,Thursday,12:35:00 PM,"prueba 268 W Fordham Rd Jerome, BX",American
17-07-2014,Thursday,12:35:00 PM,sale por la 8th ave 480 Saint Nicholas Ave NYC,Carmel
17-07-2014,Thursday,12:35:00 PM,salon andrea 600 W 204 St NYC,Carmel
17-07-2014,Thursday,12:35:00 PM,sleemjeem  Bennett Ave NYC,Carmel
17-07-2014,Thursday,12:35:00 PM,sleemjeem  Bennett Ave NYC,Skyline
17-07-2014,Thursday,12:35:00 PM,squina nw Broadway NYC,Skyline
17-07-2014,Thursday,12:36:00 PM," 1 Gabriel Dr Baychester, BX",Skyline
17-07-2014,Thursday,12:36:00 PM,"7 fordham hill credit Card 2400 Sedgwick Ave Jerome, BX",Diplo
17-07-2014,Thursday,12:36:00 PM,er sw Broadway NYC,First Class
17-07-2014,Thursday,12:36:00 PM,por riverside 3333 Broadway NYC,Skyline
17-07-2014,Thursday,12:36:00 PM,rosario salon 4977 Broadway NYC,Carmel
17-07-2014,Thursday,12:36:00 PM,salida dongan pl 4672 Broadway NYC,Prestige
17-07-2014,Thursday,12:36:00 PM,salon andrea 600 W 204 St NYC,Diplo
17-07-2014,Thursday,12:36:00 PM,"STORAGE 301 W Fordham Rd Jerome, BX",First Class
17-07-2014,Thursday,12:36:00 PM,Village Care Assisted Living 510 W 46th St New York,First Class
17-07-2014,Thursday,12:37:00 PM,"  E 149th St South Bronx, BX",American
17-07-2014,Thursday,12:37:00 PM," 1001 Grand Concourse Cortlandt, BX",Carmel
17-07-2014,Thursday,12:37:00 PM," 1033 Ave Saint John South Bronx, BX",Diplo
17-07-2014,Thursday,12:37:00 PM,"5 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
17-07-2014,Thursday,12:37:00 PM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel
17-07-2014,Thursday,12:37:00 PM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
17-07-2014,Thursday,12:37:00 PM,"delivery 3029 Briggs Ave Fordham, BX",First Class
17-07-2014,Thursday,12:37:00 PM,JACOBY HOSPITAL 1400 Pelham Pkwy S Bronx,Carmel
17-07-2014,Thursday,12:37:00 PM,"next to bus stop by toys""r us 907 White Plains Rd a cross street Bronx",Diplo
17-07-2014,Thursday,12:37:00 PM,por academy st 4841 Broadway NYC,Prestige
17-07-2014,Thursday,12:37:00 PM,"pruebaaaa 268 W Fordham Rd Jerome, BX",Skyline
17-07-2014,Thursday,12:37:00 PM,suv 34 Hillside Ave NYC,Skyline
18-07-2014,Friday,12:37:00 PM," 100 Elgar Pl Co-Op City, BX",Skyline
18-07-2014,Friday,12:37:00 PM," 1015 Leggett Ave South Bronx, BX",Skyline
18-07-2014,Friday,12:37:00 PM,"prueba 268 W Fordham Rd Jerome, BX",Diplo
18-07-2014,Friday,12:37:00 PM,salida 217 st 77 Park Ter E NYC,Diplo
18-07-2014,Friday,12:37:00 PM,security booth  W 120 St NYC,Prestige
18-07-2014,Friday,12:38:00 PM,"  E 149th St Cortlandt, BX",First Class
18-07-2014,Friday,12:38:00 PM," 100 Columbus Ave TUCKAHOE, NY.",Prestige
18-07-2014,Friday,12:38:00 PM,"6 fha  2400 Sedgwick Ave Jerome, BX",Diplo
18-07-2014,Friday,12:38:00 PM,"7 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
18-07-2014,Friday,12:38:00 PM,"con cable 1976 Arthur Ave Tremont, BX",Skyline
18-07-2014,Friday,12:38:00 PM,in the back  156-20 Riverside Dr NYC,Skyline
18-07-2014,Friday,12:38:00 PM,"PARA ABRIR UN CARRO 1300 Sedgwick Ave High Bridge, BX",Prestige
18-07-2014,Friday,12:38:00 PM,"path-mart 941 E 174th St Westfarms, BX",Prestige
18-07-2014,Friday,12:38:00 PM,"PRIUEBABABA 2297 Cedar Ave Jerome, BX",Skyline
18-07-2014,Friday,12:38:00 PM,"PRUEBABABABAB 268 W Fordham Rd Jerome, BX",Prestige
18-07-2014,Friday,12:38:00 PM,Sec A 234 E 149th St Bronx,Prestige
18-07-2014,Friday,12:38:00 PM,starbuck 4765 Broadway NYC,Diplo
18-07-2014,Friday,12:39:00 PM,  505 E 70 St NYC,Diplo
18-07-2014,Friday,12:39:00 PM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class
18-07-2014,Friday,12:39:00 PM,ESQUINA NW W 168 St NYC,Prestige
18-07-2014,Friday,12:39:00 PM,"ferreteria 12 E Tremont Ave Morris Heights, BX",Skyline
18-07-2014,Friday,12:39:00 PM,"MAIN 1650 Grand Concourse Tremont, BX",Diplo
18-07-2014,Friday,12:39:00 PM,"manhattan college(east hill hall) 4455 Post Rd Riverdale, BX",Skyline
18-07-2014,Friday,12:39:00 PM,"path mark 961 E 174th St Westfarms, BX",Skyline
18-07-2014,Friday,12:39:00 PM,stop & shop supermarket 5716 Broadway Bronx,Diplo
18-07-2014,Friday,12:40:00 PM,555 W 18 St Nyc,Skyline
18-07-2014,Friday,12:40:00 PM,"BASE --- 170 W Fordham Rd Jerome, BX",Prestige
18-07-2014,Friday,12:40:00 PM,"entrando por ryer ave 314 E 178th St Tremont, BX",Diplo
18-07-2014,Friday,12:40:00 PM,"iglesia ne Ryer Ave Tremont, BX",American
18-07-2014,Friday,12:40:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX",Skyline
18-07-2014,Friday,12:40:00 PM,"motel 1440 Sheridan Expy Foxhurst, BX",First Class
18-07-2014,Friday,12:40:00 PM,"precinto nw Jerome Ave High Bridge, BX",Prestige
18-07-2014,Friday,12:40:00 PM,"PRUEBABABABAB 268 W Fordham Rd Jerome, BX",First Class
18-07-2014,Friday,12:40:00 PM,"q sepa usar gps 2280 Grand Ave Jerome, BX",Prestige
18-07-2014,Friday,12:40:00 PM,rg car 55 Nagle Ave NYC,Prestige
18-07-2014,Friday,12:40:00 PM,salida por la 124st 2070 7 Ave NYC,Skyline
18-07-2014,Friday,12:40:00 PM,"school nw Webster Ave Williamsbridge, BX",First Class
18-07-2014,Friday,12:41:00 PM,  635 W 165 St NYC,Skyline
18-07-2014,Friday,12:41:00 PM," 100 Debs Pl Co-Op City, BX",First Class
18-07-2014,Friday,12:41:00 PM,"5to centenario  132 W Fordham Rd Jerome, BX",Diplo
18-07-2014,Friday,12:41:00 PM,"Back Gate 2400 Sedgwick Ave Jerome, BX",Carmel
18-07-2014,Friday,12:41:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX",Diplo
18-07-2014,Friday,12:41:00 PM,por la 161 st 900 Riverside Dr NYC,Skyline
18-07-2014,Friday,12:41:00 PM,por la parte de atras MERRIAM AV 1380 University Ave Bronx,Diplo
18-07-2014,Friday,12:41:00 PM,"pound shop 400 E Gun Hill Rd Williamsbridge, BX",Diplo
18-07-2014,Friday,12:41:00 PM,"school nw Webster Ave Williamsbridge, BX",First Class
18-07-2014,Friday,12:42:00 PM,  W 149 St NYC,American
18-07-2014,Friday,12:42:00 PM," 100 Dreiser Lp Co-Op City, BX",American
18-07-2014,Friday,12:42:00 PM,"BACK GATE 2400 Sedgwick Ave Jerome, BX",Prestige
18-07-2014,Friday,12:42:00 PM,"Back Gate 2400 Sedgwick Ave Jerome, BX",Prestige
18-07-2014,Friday,12:42:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX",Prestige
18-07-2014,Friday,12:42:00 PM,"por el parqueo 150 W 225th St Kingsbridge, BX",Prestige
18-07-2014,Friday,12:42:00 PM,"por la 177th st 1901 Grand Concourse Tremont, BX",Skyline
18-07-2014,Friday,12:42:00 PM,"prueba 268 W Fordham Rd Jerome, BX",Carmel
18-07-2014,Friday,12:42:00 PM,"sale por burnside 150 W Burnside Ave Morris Heights, BX",Prestige
18-07-2014,Friday,12:42:00 PM,storage nw 10 Ave NYC,Skyline
18-07-2014,Friday,12:43:00 PM," 1000 Trinity Ave Morrisania, BX",Skyline
18-07-2014,Friday,12:43:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige
18-07-2014,Friday,12:43:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige
18-07-2014,Friday,12:43:00 PM,"corner nw Morris Ave Cortlandt, BX",Diplo
18-07-2014,Friday,12:43:00 PM,"delivery 5   Buchanan Pl Morris Heights, BX",Prestige
18-07-2014,Friday,12:43:00 PM,"DMV 1350 Commerce Ave Parkchester, BX",Skyline
18-07-2014,Friday,12:43:00 PM,"salida por jerome av 1  W 182nd St Morris Heights, BX",Skyline
18-07-2014,Friday,12:43:00 PM,"SIDE ENTRANCE 227 2711 Henry Hudson Pkwy W Kingsbridge, BX",Prestige
18-07-2014,Friday,12:43:00 PM,suv 16 Marble Hill Ave NYC,Diplo
18-07-2014,Friday,12:44:00 PM,"BARBERIAA  NW Bedford Park Blvd Jerome, BX",Prestige
18-07-2014,Friday,12:44:00 PM,escuela sw W 196 St NYC,Prestige
18-07-2014,Friday,12:44:00 PM,esquina (corner) nw Amsterdam Ave NYC,First Class
18-07-2014,Friday,12:44:00 PM,"metro pcs 2 W Fordham Rd Jerome, BX",Carmel
18-07-2014,Friday,12:45:00 PM," 10 Richman Plz Morris Heights, BX",American
18-07-2014,Friday,12:45:00 PM,55 Water Street New York,Prestige
18-07-2014,Friday,12:45:00 PM,555 Madison Ave Nyc,First Class
18-07-2014,Friday,12:45:00 PM,HOTEL 511 W 145 St NYC,Skyline
18-07-2014,Friday,12:45:00 PM,POR EL PARQUEO NW E 225th St Bronx,Prestige
18-07-2014,Friday,12:45:00 PM,sub bsmt 5 E 98th St New York,First Class
18-07-2014,Friday,12:45:00 PM,Village Care Assisted Living 510 W 46 St New York,Prestige
18-07-2014,Friday,12:45:00 PM,vivero nw 10 Ave NYC,Prestige
19-07-2014,Saturday,12:45:00 PM,"  E 142nd St Mott Haven, BX",First Class
19-07-2014,Saturday,12:45:00 PM, 1  THANK YOU ALEX! Bronx,First Class
19-07-2014,Saturday,12:45:00 PM," 10 W 182nd St Morris Heights, BX",First Class
19-07-2014,Saturday,12:45:00 PM," 100 Alcott Pl Co-Op City, BX",Prestige
19-07-2014,Saturday,12:45:00 PM,55 Wall St NYC,Prestige
19-07-2014,Saturday,12:45:00 PM,55 Water St Nyc,First Class
19-07-2014,Saturday,12:45:00 PM,550 W 54 St NYC,First Class
19-07-2014,Saturday,12:45:00 PM,555 Madison Ave Nyc,First Class
19-07-2014,Saturday,12:45:00 PM,555 W 59 St Nyc,Diplo
19-07-2014,Saturday,12:45:00 PM,"7 FORHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline
19-07-2014,Saturday,12:45:00 PM,LEHMAN COLLEGE NW Bedford Park Blvd Bronx,First Class
19-07-2014,Saturday,12:45:00 PM,metro pcs 595 W 207 St NYC,Diplo
19-07-2014,Saturday,12:45:00 PM,"nino 1950 Osborne Pl Morris Heights, BX",Diplo
19-07-2014,Saturday,12:45:00 PM,staples 5716 Broadway Bronx,Diplo
19-07-2014,Saturday,12:45:00 PM,starbbucks 40 W 225 St NYC,Diplo
19-07-2014,Saturday,12:45:00 PM,TARGET NW   W 225 St NYC,Diplo
19-07-2014,Saturday,12:45:00 PM,town car 802 W 190 St NYC,Skyline
19-07-2014,Saturday,12:45:00 PM,Villa Hermosa 9-11 E 107th St New York,First Class
19-07-2014,Saturday,12:45:00 PM,Villa Hermosa 9-11 E 107th St New York,Diplo
19-07-2014,Saturday,12:45:00 PM,Village Care Assisted Living 510 W 46th St New York,Skyline
19-07-2014,Saturday,12:46:00 PM, 10 E 102 St NYC,Skyline
19-07-2014,Saturday,12:46:00 PM," 100 Elgar Pl Co-Op City, BX",Skyline
19-07-2014,Saturday,12:46:00 PM,"con un perrito 2700 Grand Concourse Fordham, BX",Carmel
19-07-2014,Saturday,12:46:00 PM,"FAMILY DOLLAR NE   Evelyn Pl Jerome, BX",First Class
19-07-2014,Saturday,12:46:00 PM,"social security nw Jerome Ave Jerome, BX",Carmel
19-07-2014,Saturday,12:46:00 PM,Suite 150 1575 Blondell Ave Bronx,Skyline
19-07-2014,Saturday,12:46:00 PM,Suite 3P 10 Union Sq E New York,First Class
19-07-2014,Saturday,12:46:00 PM,taller mta ne 10 Ave NYC,Prestige
19-07-2014,Saturday,12:47:00 PM,"  Cruger Ave Parkchester, BX",Skyline
19-07-2014,Saturday,12:47:00 PM, 1000 W 59 St NYC,Skyline
19-07-2014,Saturday,12:47:00 PM," 1038 Rev James A Polite Ave Foxhurst, BX",Skyline
19-07-2014,Saturday,12:47:00 PM,"apt #8 2400 Sedgwick Ave Jerome, BX",First Class
19-07-2014,Saturday,12:47:00 PM,"cleaNER 2360 Tiebout Ave Fordham, BX",Skyline
19-07-2014,Saturday,12:47:00 PM,"niÒo 75 W 190th St Jerome, BX",Skyline
19-07-2014,Saturday,12:47:00 PM,post ofice 119 Vermilyea Ave NYC,Diplo
19-07-2014,Saturday,12:47:00 PM,"reg car 2400 Johnson Ave Kingsbridge, BX",First Class
19-07-2014,Saturday,12:47:00 PM,SCHOOL NE Broadway NYC,First Class
19-07-2014,Saturday,12:47:00 PM,st. barnabas hospital 4482 3rd Ave Bronx,American
19-07-2014,Saturday,12:47:00 PM,towncar// credit card 261 Seaman Ave NYC,Skyline
19-07-2014,Saturday,12:48:00 PM," 100 de Kruif Pl Co-Op City, BX",Skyline
19-07-2014,Saturday,12:48:00 PM," 1038 E 165th St Foxhurst, BX",First Class
19-07-2014,Saturday,12:48:00 PM," 1040 Grand Concourse Morrisania, BX",Skyline
19-07-2014,Saturday,12:48:00 PM,"6 -7c fordham hill 2400 Sedgwick Ave Jerome, BX",American
19-07-2014,Saturday,12:48:00 PM,"6 F H A 2400 Sedgwick Ave Jerome, BX",American
19-07-2014,Saturday,12:48:00 PM,ALLEN PAVILLION  5141 Broadway NYC,Prestige
19-07-2014,Saturday,12:48:00 PM,"baley total fitness nw W 231st St Kingsbridge, BX",American
19-07-2014,Saturday,12:48:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
19-07-2014,Saturday,12:48:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Prestige
19-07-2014,Saturday,12:48:00 PM,"LEHMAN COLLEGE 2800 Goulden Ave Jerome, BX",First Class
19-07-2014,Saturday,12:48:00 PM,"MAIN 1650 Grand Concourse Tremont, BX",Prestige
19-07-2014,Saturday,12:48:00 PM,"menor 2385 Grand Ave Jerome, BX",American
19-07-2014,Saturday,12:48:00 PM,"path mark 961 E 174th St Westfarms, BX",First Class
19-07-2014,Saturday,12:48:00 PM,por la 2nd ave 1901 1 Ave NYC,First Class
19-07-2014,Saturday,12:48:00 PM,"prueba 268 W Fordham Rd Jerome, BX",Skyline
19-07-2014,Saturday,12:48:00 PM,SALE POR LA 105 ST 325 Riverside Dr NYC,Skyline
19-07-2014,Saturday,12:48:00 PM,stop & shop supermarket 5716 Broadway Bronx,Skyline
